condition,rep,signal,label,kill_log,f_S,f_Z_MK,f_R_curve,f_rho_env,f_E_ratio,f_G_spec,f_Q_spec,f_K_01,f_PE,f_med_first,f_med_last,f_peak_period,f_MAD_dx
oscillation,98,individual_fish_count,oscillatory,periodicity→oscillatory,0.000000,-1.811957,1.199932,-0.001005,0.965062,0.044371,20.000000,0.998647,0.988801,0.000000,0.000000,500.000000,1.011736
oscillation,98,individual_inter_event,oscillatory,periodicity→oscillatory,0.000013,1.421202,1.210221,0.000304,0.970889,0.006454,20.000000,0.998969,0.998984,0.003848,-0.014372,500.000000,0.966159
oscillation,98,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,-1.112921,3.323745,0.001378,1.000000,0.001725,50.694915,0.997473,0.568934,0.000000,0.000000,3.343363,1.000000
oscillation,98,individual_dissolved_oxygen,oscillatory,periodicity→oscillatory,0.000006,0.472565,1.342881,-0.001035,0.992360,0.022023,20.000000,0.995260,0.998596,-0.013535,0.052693,500.000000,0.948913
oscillation,98,composed,oscillatory,periodicity→oscillatory,-0.000015,-1.242130,1.274574,-0.001277,0.982332,0.063677,20.000000,0.997224,0.998394,-0.019278,0.021261,500.000000,0.933333
oscillation,98,standardized_sum,oscillatory,periodicity→oscillatory,-0.000025,-2.109716,1.303499,-0.000977,0.990709,0.027583,20.000000,0.998063,0.998638,0.016762,0.006141,500.000000,0.954093
oscillation,99,individual_temperature,oscillatory,periodicity→oscillatory,0.000002,0.149685,1.280930,0.000076,0.991574,0.007402,20.000000,0.997915,0.998806,-0.072349,0.024771,500.000000,0.946716
oscillation,99,individual_fish_count,oscillatory,periodicity→oscillatory,0.000000,-1.778020,1.142088,-0.000408,0.996153,0.049741,20.000000,0.998831,0.988123,0.000000,0.000000,500.000000,1.011736
oscillation,99,individual_inter_event,oscillatory,periodicity→oscillatory,0.000010,1.016417,1.330924,-0.001683,1.008199,0.005599,20.000000,0.997726,0.998671,-0.050319,0.017564,500.000000,0.960462
oscillation,99,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,0.181537,3.311312,-0.000418,0.999151,0.001963,27.795918,0.997669,0.569420,0.000000,0.000000,7.342144,1.000000
oscillation,99,individual_dissolved_oxygen,oscillatory,periodicity→oscillatory,-0.000017,-1.502444,1.268834,-0.000308,1.002202,0.017768,20.000000,0.998803,0.998716,-0.003249,-0.007395,500.000000,0.954532
oscillation,99,composed,oscillatory,periodicity→oscillatory,-0.000017,-1.399399,1.260134,0.000799,1.013364,0.068335,20.000000,0.998669,0.998733,-0.024387,-0.025993,500.000000,0.929391
oscillation,99,standardized_sum,oscillatory,periodicity→oscillatory,-0.000020,-1.672605,1.265546,0.000135,1.001054,0.030227,20.000000,0.996985,0.998860,-0.023421,-0.010200,500.000000,0.923900
aperiodic,0,individual_temperature,null,null (no test triggered),-0.000001,-0.105983,1.287534,0.000916,1.000437,0.002052,90.761905,0.998720,0.995491,0.000816,-0.022539,2.623295,1.006169
aperiodic,0,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.400898,1.546650,-0.002064,0.962578,0.003873,251.533333,0.997903,0.906060,0.000000,0.000000,2.650411,1.079185
aperiodic,0,individual_inter_event,null,null (no test triggered),-0.000001,-0.123047,1.344620,-0.001484,1.001051,0.002516,539.000000,0.998265,0.997019,-0.007027,-0.051075,2.650411,1.093251
aperiodic,0,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,-0.463844,3.235349,-0.001031,0.978623,0.002200,133.062500,0.996286,0.575382,0.000000,0.000000,4.697041,1.000000
aperiodic,0,individual_dissolved_oxygen,null,null (no test triggered),-0.000002,-0.200212,1.292331,0.000486,0.998942,0.002175,49.337838,0.997201,0.968212,-0.024457,-0.036834,2.738976,1.100754
aperiodic,0,composed,aperiodic,aperiodic→K01+PE,0.000001,0.157364,1.389027,-0.000844,0.982303,0.004292,343.000000,0.998385,0.884185,-0.009340,-0.057252,2.650411,1.054444
aperiodic,0,standardized_sum,null,null (no test triggered),-0.000004,-0.383455,1.344956,-0.000821,0.976715,0.002508,82.954545,0.998418,0.969793,0.005094,-0.008660,2.739726,1.095064
aperiodic,1,individual_temperature,null,null (no test triggered),-0.000001,-0.082189,1.278316,-0.000396,0.971869,0.001745,39.752688,0.998854,0.995137,0.003551,-0.030122,2.704896,1.012187
aperiodic,1,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.322406,1.330852,0.000262,1.012943,0.003981,231.062500,0.997302,0.905392,0.000000,0.000000,2.704896,1.079185
aperiodic,1,individual_inter_event,null,null (no test triggered),-0.000007,-0.809380,1.171555,0.000301,1.038560,0.002005,87.432432,0.998306,0.996586,0.006336,0.023008,3.091190,1.118723
aperiodic,1,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,0.455217,3.224767,0.000477,0.984732,0.001631,21.259259,0.994767,0.582465,0.000000,0.000000,5.807201,1.000000
aperiodic,1,individual_dissolved_oxygen,null,null (no test triggered),-0.000013,-1.296544,1.342436,-0.000120,1.009026,0.003580,528.142857,0.998225,0.969342,0.055151,-0.008071,2.704896,1.100774
aperiodic,1,composed,aperiodic,aperiodic→K01+PE,-0.000002,-0.264485,1.422202,-0.000178,0.993862,0.004805,462.125000,0.997795,0.887230,0.016601,-0.034806,2.704896,1.073237
aperiodic,1,standardized_sum,null,null (no test triggered),0.000000,0.027681,1.341778,-0.000528,0.987573,0.003282,264.071429,0.997087,0.969401,-0.020635,-0.034358,2.704896,1.076877
aperiodic,2,individual_temperature,null,null (no test triggered),0.000005,0.469247,1.268861,-0.000043,1.006095,0.002101,91.048780,0.998295,0.995778,0.009644,-0.024719,2.678811,1.024641
aperiodic,2,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000015,2.331731,1.287709,0.001334,1.042061,0.003689,170.727273,0.998645,0.901163,0.000000,0.000000,2.662407,1.079185
aperiodic,2,individual_inter_event,null,null (no test triggered),0.000010,1.305360,1.175828,-0.001433,0.959360,0.001665,40.393617,0.998075,0.997999,0.016003,-0.009135,2.633658,1.107755
aperiodic,2,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,0.721408,3.193487,0.002158,1.025894,0.001916,4.571429,0.998297,0.582117,0.000000,0.000000,52.083333,1.000000
aperiodic,2,individual_dissolved_oxygen,null,null (no test triggered),0.000005,0.539966,1.303267,0.000444,0.992555,0.002547,103.500000,0.997367,0.968556,0.008336,-0.024397,2.841716,1.109323
aperiodic,2,composed,aperiodic,aperiodic→K01+PE,0.000016,1.762947,1.397556,0.000355,1.023824,0.003102,98.842105,0.998941,0.881834,-0.045909,-0.019720,2.662407,1.065240
aperiodic,2,standardized_sum,null,null (no test triggered),0.000009,0.956221,1.335662,0.002066,1.032843,0.002513,83.454545,0.998741,0.968755,-0.031055,0.027972,2.723312,1.078253
aperiodic,3,individual_temperature,null,null (no test triggered),-0.000007,-0.689746,1.286708,0.001763,1.048496,0.002136,139.407407,0.997976,0.995720,-0.036520,0.017997,2.656748,1.023869
aperiodic,3,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,-0.519300,1.318823,0.002018,1.040329,0.003606,130.321429,0.997927,0.905506,0.000000,0.000000,2.740477,1.348982
aperiodic,3,individual_inter_event,null,null (no test triggered),-0.000021,-2.543982,1.163747,0.003849,1.060059,0.001879,68.758621,0.997656,0.995732,0.021754,-0.034613,2.507523,1.126722
aperiodic,3,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,-0.944845,3.213458,-0.001308,0.987138,0.001799,66.000000,0.997560,0.579561,0.000000,0.000000,2.405002,1.000000
aperiodic,3,individual_dissolved_oxygen,null,null (no test triggered),-0.000008,-0.796867,1.314194,0.000272,1.008277,0.002657,103.542857,0.997980,0.970033,0.034613,0.068950,2.759382,1.071908
aperiodic,3,composed,aperiodic,aperiodic→K01+PE,-0.000011,-1.264881,1.382500,0.001983,1.038048,0.003859,214.647059,0.998447,0.884111,-0.017355,0.009193,2.740477,1.050268
aperiodic,3,standardized_sum,null,null (no test triggered),-0.000005,-0.527358,1.324978,0.000810,1.013944,0.003164,289.384615,0.998411,0.972056,-0.015704,0.019646,2.658161,1.057881
aperiodic,4,individual_temperature,null,null (no test triggered),-0.000026,-2.268880,1.272419,0.000586,1.020539,0.002273,162.500000,0.996858,0.995413,0.060267,-0.067135,2.564103,1.011518
aperiodic,4,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,-1.712989,1.241028,0.000227,0.983318,0.002829,87.545455,0.997869,0.904502,0.134898,0.000000,2.596054,1.079185
aperiodic,4,individual_inter_event,null,null (no test triggered),-0.000009,-1.094815,1.189878,-0.001259,0.973464,0.001813,53.739130,0.997865,0.997255,0.012705,-0.024627,2.696872,1.100952
aperiodic,4,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,0.456070,3.236333,-0.000595,0.996737,0.002184,184.956522,0.997924,0.580632,0.000000,0.000000,2.350729,1.000000
aperiodic,4,individual_dissolved_oxygen,null,null (no test triggered),-0.000028,-2.697270,1.301716,0.001888,1.036644,0.003126,356.100000,0.998011,0.967395,0.043550,0.000447,2.808200,1.100847
aperiodic,4,composed,aperiodic,aperiodic→K01+PE,-0.000022,-2.334480,1.401154,0.000488,1.001417,0.003149,93.710526,0.998751,0.882533,0.062155,-0.036868,2.808200,1.079468
aperiodic,4,standardized_sum,null,null (no test triggered),-0.000019,-1.813000,1.303307,0.000439,0.996698,0.002491,104.000000,0.997774,0.968873,0.042002,-0.031796,2.345216,1.092033
aperiodic,5,individual_temperature,null,null (no test triggered),-0.000007,-0.633436,1.312093,0.000469,1.009098,0.001834,68.578947,0.998092,0.996124,-0.027656,-0.004764,2.558199,0.994678
aperiodic,5,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,1.068935,1.550078,-0.000776,1.004813,0.002858,96.425000,0.999001,0.905014,0.000000,0.000000,2.592689,1.079185
aperiodic,5,individual_inter_event,null,null (no test triggered),0.000012,1.494481,1.325689,0.002843,1.010922,0.001873,63.648148,0.995537,0.997483,0.002828,0.079424,2.909514,1.105399
aperiodic,5,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,1.305075,3.188029,0.001122,1.006410,0.001793,76.333333,0.997669,0.584006,0.000000,0.000000,2.183406,1.000000
aperiodic,5,individual_dissolved_oxygen,null,null (no test triggered),0.000018,1.704078,1.333200,-0.000167,1.005554,0.002288,76.659574,0.996091,0.969618,0.013576,-0.020716,2.775465,1.063633
aperiodic,5,composed,aperiodic,aperiodic→K01+PE,0.000012,1.288865,1.394702,0.000245,1.003227,0.003724,214.277778,0.998605,0.881329,-0.011535,-0.017666,2.592689,1.055093
aperiodic,5,standardized_sum,null,null (no test triggered),0.000005,0.517404,1.338695,0.000562,1.008255,0.003444,551.000000,0.997445,0.967348,-0.026001,-0.011421,2.592689,1.100241
aperiodic,6,individual_temperature,null,null (no test triggered),0.000005,0.435878,1.282290,0.001656,1.019154,0.001905,94.093023,0.998097,0.995063,0.008391,0.001559,2.471577,1.010912
aperiodic,6,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.405922,1.351541,0.000430,1.008121,0.002706,66.875000,0.997283,0.901754,0.000000,0.000000,2.336449,1.079185
aperiodic,6,individual_inter_event,null,null (no test triggered),0.000001,0.152624,1.173456,-0.001974,0.971693,0.002037,91.567568,0.997192,0.997346,0.007550,0.009357,2.951594,1.128883
aperiodic,6,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,-0.247421,3.236376,0.000968,1.004097,0.001826,45.351852,0.998154,0.579772,0.000000,0.000000,4.083299,1.000000
aperiodic,6,individual_dissolved_oxygen,null,null (no test triggered),-0.000009,-0.896688,1.324985,0.001402,0.998649,0.002760,187.526316,0.998860,0.968294,0.032516,0.011548,2.806624,1.095837
aperiodic,6,composed,aperiodic,aperiodic→K01+PE,0.000002,0.188457,1.434870,0.000200,1.002532,0.003611,161.954545,0.998611,0.882074,-0.059380,0.009304,2.806624,1.058785
aperiodic,6,standardized_sum,null,null (no test triggered),-0.000001,-0.087024,1.318337,0.001182,1.001956,0.002608,100.243243,0.998641,0.970500,-0.038026,0.000253,2.696145,1.095398
aperiodic,7,individual_temperature,null,null (no test triggered),0.000000,0.034696,1.314588,-0.001441,0.977461,0.002278,149.192308,0.996165,0.996539,0.083624,0.025215,2.577984,0.985185
aperiodic,7,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.311789,1.562952,0.001244,1.007967,0.003622,182.238095,0.999232,0.904251,0.000000,0.000000,2.613013,1.079185
aperiodic,7,individual_inter_event,null,null (no test triggered),0.000005,0.630592,1.184314,0.001955,1.040419,0.002007,159.354839,0.998403,0.996589,0.076943,-0.077831,2.024291,1.143191
aperiodic,7,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,-1.035661,3.171486,-0.001648,0.975977,0.001765,77.915254,0.998162,0.580746,0.000000,0.000000,2.175332,1.000000
aperiodic,7,individual_dissolved_oxygen,null,null (no test triggered),0.000009,0.999733,1.302179,0.000502,1.005924,0.003690,630.333333,0.998220,0.963165,-0.005591,0.006094,2.644104,1.102345
aperiodic,7,composed,aperiodic,aperiodic→K01+PE,0.000002,0.272448,1.404558,0.000932,1.010605,0.004215,258.600000,0.996632,0.882846,0.042708,0.011461,2.577984,1.046452
aperiodic,7,standardized_sum,null,null (no test triggered),-0.000004,-0.383740,1.312736,0.000504,1.004102,0.003637,387.900000,0.997203,0.970098,0.029066,0.003496,2.577984,1.094297
aperiodic,8,individual_temperature,null,null (no test triggered),0.000009,0.767006,1.318061,0.001289,1.021496,0.002101,143.888889,0.997885,0.995747,0.015850,0.043075,2.574003,1.010769
aperiodic,8,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.640546,1.526731,0.001277,1.009170,0.002678,70.555556,0.998722,0.898875,0.000000,0.000000,2.624672,1.079185
aperiodic,8,individual_inter_event,null,null (no test triggered),-0.000008,-0.977645,1.177744,0.000995,1.010076,0.001845,77.595745,0.997608,0.996694,0.042005,0.026869,2.741980,1.104179
aperiodic,8,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,0.719512,3.344604,-0.002457,0.976562,0.001569,9.826923,0.998487,0.570794,0.000000,0.000000,9.784736,1.000000
aperiodic,8,individual_dissolved_oxygen,null,null (no test triggered),0.000013,1.264597,1.325630,-0.000053,0.986231,0.002025,48.760000,0.997760,0.969009,0.022190,0.005110,2.734482,1.075488
aperiodic,8,composed,aperiodic,aperiodic→K01+PE,0.000008,0.854598,1.422944,0.000570,1.012814,0.002822,71.509804,0.998168,0.880703,-0.030479,-0.017127,2.741980,1.059036
aperiodic,8,standardized_sum,null,null (no test triggered),0.000019,1.897180,1.348107,0.000618,0.998677,0.002238,69.571429,0.998017,0.971311,-0.009927,-0.017142,2.566735,1.080333
aperiodic,9,individual_temperature,null,null (no test triggered),-0.000001,-0.069960,1.292997,0.000213,1.021911,0.002059,74.272727,0.997750,0.996075,0.079355,0.028090,3.059976,1.009995
aperiodic,9,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,-1.131691,1.507485,0.001013,1.026533,0.002753,85.511111,0.997628,0.900402,0.000000,0.134898,2.598753,1.079185
aperiodic,9,individual_inter_event,null,null (no test triggered),-0.000001,-0.105699,1.179747,0.000411,1.011801,0.001627,26.847059,0.998596,0.997163,0.021512,-0.064219,4.382121,1.092230
aperiodic,9,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,0.512569,3.250782,-0.001573,0.949334,0.001829,64.176471,0.997862,0.579147,0.000000,0.000000,3.055301,1.000000
aperiodic,9,individual_dissolved_oxygen,null,null (no test triggered),-0.000020,-2.071228,1.349158,-0.000089,1.010963,0.002748,132.000000,0.997466,0.969946,0.001648,0.010269,2.612330,1.099634
aperiodic,9,composed,aperiodic,aperiodic→K01+PE,-0.000009,-1.053199,1.427621,0.000619,1.025331,0.003429,153.920000,0.997963,0.883131,-0.018937,0.007423,2.598753,1.057464
aperiodic,9,standardized_sum,null,null (no test triggered),-0.000003,-0.264959,1.371458,-0.001100,0.988386,0.003183,213.777778,0.998189,0.966253,0.018934,-0.009712,2.598753,1.087590
aperiodic,10,individual_temperature,null,null (no test triggered),0.000008,0.738566,1.299618,-0.001224,0.984179,0.002025,93.255814,0.997193,0.994623,0.006119,0.009418,2.493766,1.026280
aperiodic,10,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.981342,1.317527,0.002707,1.030805,0.003099,96.358974,0.997987,0.901796,0.134898,0.000000,2.660990,1.079185
aperiodic,10,individual_inter_event,null,null (no test triggered),-0.000002,-0.197842,1.239696,-0.001676,1.008309,0.002220,164.608696,0.998601,0.996780,0.008706,-0.005127,2.641310,1.120158
aperiodic,10,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,1.082965,3.336278,0.001744,1.048394,0.001668,25.848101,0.998576,0.569913,0.000000,0.000000,4.897160,1.000000
aperiodic,10,individual_dissolved_oxygen,null,null (no test triggered),-0.000002,-0.242207,1.361702,-0.000363,0.999550,0.002187,74.132075,0.998501,0.968247,0.002901,0.011384,2.545177,1.085129
aperiodic,10,composed,aperiodic,aperiodic→K01+PE,0.000008,0.851470,1.441487,0.001413,1.025404,0.003399,131.928571,0.998338,0.881927,0.033203,-0.008195,2.707093,1.071915
aperiodic,10,standardized_sum,null,null (no test triggered),0.000009,0.917544,1.330074,0.002264,1.048531,0.002809,140.692308,0.997733,0.966874,0.018287,0.000357,2.733734,1.082711
aperiodic,11,individual_temperature,null,null (no test triggered),0.000010,0.893844,1.330527,-0.000420,1.015989,0.001700,37.744681,0.997485,0.995968,0.000556,-0.004687,2.818489,1.015682
aperiodic,11,individual_fish_count,aperiodic,aperiodic→K01+PE,0.000000,0.845119,1.509606,-0.000205,1.013320,0.003791,431.111111,0.998007,0.906290,0.000000,0.000000,2.577320,1.079185
aperiodic,11,individual_inter_event,null,null (no test triggered),0.000006,0.795160,1.290892,0.000896,1.027512,0.001518,33.866667,0.998265,0.997955,-0.037020,0.014786,2.460630,1.090649
aperiodic,11,individual_turbidity,aperiodic,aperiodic→K01+PE,0.000000,-0.651163,3.241511,-0.000445,0.995316,0.001473,28.941667,0.996054,0.576253,0.000000,0.000000,2.879355,1.000000
aperiodic,11,individual_dissolved_oxygen,null,null (no test triggered),0.000004,0.413317,1.264288,0.000355,1.020902,0.002961,184.761905,0.998790,0.970408,0.050095,-0.073166,2.577320,1.089947
aperiodic,11,composed,aperiodic,aperiodic→K01+PE,0.000008,0.956695,1.394300,-0.000464,1.013474,0.003966,352.727273,0.997088,0.891498,0.008161,-0.013243,2.577320,1.075025
